Cards,Move History,Outcome
"12, 3, 9, 3, 12, 1, 13, 3, 12, 4, 2, 2, 5, 2","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'raises 122 to 222'), (5, 'folds'), (0, 'calls 122'), (0, 'checks'), (4, 'bets 150'), (0, 'calls 150'), (0, 'checks'), (4, 'checks'), (0, 'bets 397'), (4, 'raises 794 to 1191'), (0, 'raises 2382 to 3573'), (4, 'raises 6055 to 9628 and is all-in'), (0, 'calls 6055 and is all-in'), (4, 'shows [Qd Kd]')]",0
"8, 4, 10, 3","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'raises 110 to 210'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds')]",0
"2, 1, 9, 1","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'raises 100 to 200'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'folds')]",0
"1, 3, 3, 1","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'folds')]",0
"3, 2, 8, 3","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds')]",0
"8, 4, 7, 2","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'raises 575 to 800'), (4, 'folds'), (5, 'folds'), (1, 'raises 1735 to 2535'), (3, 'raises 7465 to 10000 and is all-in'), (1, 'folds')]",0
"11, 4, 12, 1, 11, 2, 12, 4, 1, 3, 3, 2, 5, 2","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'calls 125'), (0, 'checks'), (1, 'bets 250'), (0, 'calls 250'), (0, 'checks'), (1, 'checks'), (0, 'bets 500'), (1, 'folds')]",1
"10, 4, 2, 3, 10, 3, 8, 1, 9, 3, 7, 3, 2, 2","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'raises 125 to 225'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'calls 125'), (1, 'checks'), (3, 'checks'), (1, 'checks'), (3, 'checks'), (1, 'checks'), (3, 'checks'), (3, 'shows [Kh 9h]')]",0
"7, 3, 7, 4, 7, 2, 12, 1, 12, 3","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'raises 125 to 225'), (4, 'folds'), (5, 'folds'), (0, 'calls 225'), (1, 'folds'), (2, 'folds'), (3, 'bets 300'), (0, 'raises 600 to 900'), (3, 'folds')]",1
"12, 3, 6, 1, 11, 2, 12, 1, 2, 2","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'calls 50'), (3, 'checks'), (2, 'bets 100'), (3, 'folds')]",0
"1, 1, 12, 1, 5, 1, 10, 3, 4, 4, 8, 3","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'raises 100 to 200'), (1, 'calls 200'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (0, 'checks'), (1, 'bets 225'), (0, 'calls 225'), (0, 'checks'), (1, 'bets 1750'), (0, 'folds')]",0
"4, 3, 9, 3","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'folds')]",0
"8, 3, 7, 4","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'folds'), (3, 'raises 125 to 225'), (4, 'calls 225'), (5, 'raises 1075 to 1300'), (0, 'folds'), (3, 'folds'), (4, 'folds')]",0
"7, 3, 10, 1, 9, 3, 8, 2, 3, 2, 13, 2, 4, 4","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'raises 125 to 225'), (4, 'calls 225'), (5, 'folds'), (0, 'folds'), (1, 'calls 125'), (1, 'checks'), (3, 'checks'), (4, 'checks'), (1, 'checks'), (3, 'checks'), (4, 'bets 240'), (1, 'calls 240'), (3, 'folds'), (1, 'checks'), (4, 'bets 2110'), (1, 'folds')]",0
"5, 3, 13, 1, 9, 1, 9, 4, 2, 4, 3, 3, 3, 2","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'raises 150 to 250'), (0, 'folds'), (1, 'raises 850 to 1100'), (2, 'folds'), (5, 'calls 850'), (1, 'bets 800'), (5, 'calls 800'), (1, 'bets 1650'), (5, 'calls 1650'), (1, 'checks'), (5, 'checks'), (1, 'shows [Ts Td]')]",0
"13, 1, 7, 1","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'raises 150 to 250'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds')]",0
"9, 4, 2, 2","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'raises 150 to 250'), (3, 'folds'), (4, 'raises 1050 to 1300'), (2, 'folds')]",0
"11, 1, 5, 3","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'raises 200 to 300'), (5, 'folds')]",0
"3, 1, 5, 4, 8, 3, 13, 3, 11, 3, 11, 4, 9, 4","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'raises 110 to 210'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'calls 110'), (0, 'checks'), (2, 'checks'), (0, 'checks'), (2, 'checks'), (0, 'checks'), (2, 'checks'), (2, 'shows [8d Kd]')]",0
"3, 3, 13, 2","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'raises 125 to 225'), (4, 'raises 475 to 700'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (3, 'folds')]",0
"8, 4, 1, 4, 12, 3, 3, 1, 2, 1","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'raises 125 to 225'), (4, 'folds'), (5, 'folds'), (0, 'calls 225'), (1, 'folds'), (2, 'folds'), (3, 'bets 300'), (0, 'folds')]",0
"11, 3, 13, 4, 9, 3, 1, 3, 13, 1, 3, 2, 5, 1","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'raises 125 to 225'), (1, 'folds'), (2, 'folds'), (3, 'calls 125'), (3, 'checks'), (0, 'checks'), (3, 'checks'), (0, 'bets 250'), (3, 'calls 250'), (3, 'checks'), (0, 'checks'), (3, 'shows [Ah 8c]')]",0
"5, 1, 13, 2","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'folds'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'folds'), (4, 'folds')]",0
"7, 4, 10, 3, 4, 2, 11, 3, 11, 1","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'raises 187 to 287'), (4, 'folds'), (5, 'calls 187'), (5, 'checks'), (3, 'bets 200'), (5, 'folds')]",0
"11, 1, 3, 4","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'raises 122 to 222'), (5, 'raises 728 to 950'), (0, 'folds'), (4, 'folds')]",0
"2, 3, 4, 3, 7, 2, 13, 1, 13, 2, 13, 4, 5, 1","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'raises 125 to 225'), (4, 'calls 225'), (5, 'folds'), (0, 'folds'), (1, 'calls 125'), (1, 'checks'), (3, 'bets 250'), (4, 'folds'), (1, 'calls 250'), (1, 'checks'), (3, 'checks'), (1, 'checks'), (3, 'checks'), (1, 'shows [Kc 9s]')]",0
"9, 2, 6, 1","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'raises 150 to 250'), (0, 'folds'), (1, 'folds'), (2, 'folds')]",0
"4, 3, 5, 4, 5, 1, 1, 3, 13, 3, 4, 4, 5, 3","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'raises 200 to 300'), (3, 'calls 200'), (2, 'bets 150'), (3, 'calls 150'), (2, 'bets 1000'), (3, 'calls 1000'), (2, 'checks'), (3, 'checks')]",0
"8, 1, 6, 1, 5, 1, 9, 2, 5, 3, 9, 4","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'raises 150 to 250'), (0, 'folds'), (1, 'calls 250'), (2, 'folds'), (3, 'folds'), (4, 'calls 150'), (4, 'checks'), (5, 'checks'), (1, 'bets 300'), (4, 'folds'), (5, 'calls 300'), (5, 'checks'), (1, 'bets 1025'), (5, 'folds')]",0
"10, 4, 8, 4, 5, 1, 11, 2, 4, 4","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'raises 110 to 210'), (3, 'folds'), (4, 'folds'), (5, 'raises 715 to 925'), (2, 'calls 715'), (5, 'checks'), (2, 'bets 750'), (5, 'folds')]",0
"11, 2, 8, 4","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'folds'), (3, 'raises 125 to 225'), (4, 'folds'), (5, 'folds'), (0, 'folds')]",0
"9, 1, 6, 2, 9, 4, 8, 3, 2, 2, 4, 1","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'raises 110 to 210'), (3, 'folds'), (4, 'raises 490 to 700'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'raises 1450 to 2150'), (4, 'calls 1450'), (2, 'checks'), (4, 'checks'), (2, 'checks'), (4, 'bets 1100'), (2, 'folds')]",0
"5, 3, 7, 2","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'raises 125 to 225'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'folds')]",0
"5, 1, 3, 2","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'raises 150 to 250'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds')]",0
"2, 1, 4, 2, 10, 2, 8, 4, 7, 1, 13, 2, 1, 4","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'raises 150 to 250'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'calls 150'), (4, 'checks'), (5, 'bets 350'), (4, 'calls 350'), (4, 'checks'), (5, 'checks'), (4, 'checks'), (5, 'checks'), (4, 'shows [Jd Qs]')]",0
"3, 2, 4, 1","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'raises 110 to 210'), (3, 'folds'), (4, 'folds'), (5, 'folds')]",0
"1, 1, 13, 4","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'raises 110 to 210'), (3, 'raises 440 to 650'), (4, 'folds'), (5, 'folds'), (0, 'raises 1643 to 2293'), (2, 'folds'), (3, 'folds')]",1
"5, 1, 5, 3, 13, 1, 8, 4, 10, 3, 9, 3","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'raises 150 to 250'), (1, 'calls 150'), (0, 'checks'), (1, 'checks'), (0, 'checks'), (1, 'bets 375'), (0, 'folds')]",0
"3, 2, 1, 3, 11, 1, 1, 4, 8, 2, 9, 2","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'raises 100 to 200'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'calls 100'), (2, 'checks'), (4, 'bets 135'), (2, 'calls 135'), (2, 'checks'), (4, 'bets 575'), (2, 'folds')]",0
"6, 1, 7, 1, 1, 1, 13, 1, 11, 1, 3, 1","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'raises 100 to 200'), (1, 'folds'), (2, 'folds'), (3, 'raises 675 to 875'), (0, 'calls 675'), (3, 'checks'), (0, 'bets 450'), (3, 'calls 450'), (3, 'checks'), (0, 'bets 675'), (3, 'folds')]",1
"4, 2, 11, 1","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'raises 150 to 250'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'folds')]",0
"6, 3, 9, 3, 8, 3, 11, 4, 9, 4, 4, 2","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'raises 187 to 287'), (4, 'folds'), (5, 'calls 187'), (5, 'checks'), (3, 'bets 468'), (5, 'calls 468'), (5, 'checks'), (3, 'bets 1560'), (5, 'folds')]",0
"11, 4, 13, 3","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'raises 110 to 210'), (3, 'folds'), (4, 'raises 590 to 800'), (5, 'folds'), (0, 'folds'), (2, 'folds')]",0
"4, 2, 9, 1, 9, 2, 6, 3, 12, 4, 10, 4, 13, 2","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'raises 150 to 250'), (0, 'folds'), (1, 'calls 150'), (1, 'checks'), (5, 'checks'), (1, 'checks'), (5, 'bets 325'), (1, 'calls 325'), (1, 'bets 700'), (5, 'folds')]",0
"10, 2, 3, 4, 5, 4, 13, 3, 12, 3","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'raises 200 to 300'), (2, 'calls 200'), (1, 'bets 450'), (2, 'folds')]",0
"10, 2, 13, 1, 4, 3, 3, 3, 4, 1","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'raises 100 to 200'), (1, 'folds'), (2, 'folds'), (3, 'calls 100'), (3, 'checks'), (0, 'bets 225'), (3, 'folds')]",1
"7, 3, 11, 3, 7, 2, 6, 2, 4, 2, 8, 4, 11, 2","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'raises 150 to 250'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'calls 150'), (4, 'checks'), (5, 'checks'), (4, 'bets 165'), (5, 'calls 165'), (4, 'bets 260'), (5, 'raises 740 to 1000'), (4, 'calls 740'), (5, 'shows [Qd As]')]",0
"12, 4, 7, 1","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'raises 110 to 210'), (3, 'folds'), (4, 'folds'), (5, 'folds')]",0
"13, 2, 13, 1, 3, 4, 13, 3, 5, 1, 6, 1, 8, 1","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'raises 125 to 225'), (1, 'folds'), (2, 'calls 125'), (2, 'checks'), (0, 'bets 250'), (2, 'calls 250'), (2, 'checks'), (0, 'bets 500'), (2, 'calls 500'), (2, 'checks'), (0, 'bets 1000'), (2, 'calls 1000'), (0, 'shows [Kd Kh]')]",1
"12, 3, 6, 1, 5, 1, 11, 4, 5, 4, 2, 3, 3, 4","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'calls 50'), (3, 'raises 250 to 350'), (2, 'raises 1100 to 1450'), (3, 'calls 1100'), (2, 'bets 1150'), (3, 'calls 1150'), (2, 'bets 2600'), (3, 'calls 2600'), (2, 'bets 4800 and is all-in'), (3, 'calls 4800 and is all-in'), (2, 'shows [Qd Qs]')]",0
"13, 2, 9, 2","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'raises 100 to 200'), (1, 'raises 515 to 715'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (0, 'folds')]",0
"5, 3, 3, 4","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'raises 110 to 210'), (3, 'folds'), (4, 'folds'), (5, 'folds')]",0
"13, 2, 9, 4","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'folds')]",0
"2, 3, 5, 2, 3, 4, 2, 1, 1, 4, 8, 1, 12, 4","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'folds'), (4, 'raises 100 to 200'), (5, 'folds'), (0, 'folds'), (1, 'calls 100'), (1, 'checks'), (4, 'checks'), (1, 'checks'), (4, 'checks'), (1, 'checks'), (4, 'bets 225'), (1, 'folds')]",0
"11, 2, 6, 4, 9, 1, 2, 3, 2, 1, 6, 3, 10, 4","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'calls 50'), (2, 'raises 200 to 300'), (1, 'calls 200'), (1, 'checks'), (2, 'bets 300'), (1, 'calls 300'), (1, 'checks'), (2, 'checks'), (1, 'bets 900'), (2, 'folds')]",0
"12, 4, 3, 4","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'raises 100 to 200'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds')]",0
"13, 2, 2, 4, 9, 1, 1, 1, 5, 1, 13, 3, 1, 2","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'folds'), (1, 'raises 125 to 225'), (2, 'calls 225'), (3, 'folds'), (4, 'calls 125'), (4, 'checks'), (1, 'checks'), (2, 'checks'), (4, 'checks'), (1, 'checks'), (2, 'checks'), (4, 'checks'), (1, 'checks'), (2, 'bets 362'), (4, 'folds'), (1, 'folds')]",0
"5, 1, 3, 2, 5, 2, 7, 1, 4, 1, 12, 1, 2, 1","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'raises 150 to 250'), (4, 'folds'), (5, 'calls 150'), (5, 'checks'), (3, 'checks'), (5, 'checks'), (3, 'checks'), (5, 'bets 250'), (3, 'folds')]",0
"6, 1, 13, 2","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'folds')]",1
"4, 4, 13, 3","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'folds'), (4, 'raises 100 to 200'), (5, 'folds'), (0, 'folds'), (1, 'folds')]",0
"5, 2, 13, 3, 1, 2, 9, 1, 9, 2, 10, 1, 9, 4","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'raises 200 to 300'), (2, 'calls 200'), (1, 'checks'), (2, 'checks'), (1, 'bets 450'), (2, 'calls 450'), (1, 'bets 1125'), (2, 'calls 1125'), (2, 'shows [6d Ah]')]",0
"8, 4, 13, 2, 12, 2, 11, 1, 4, 2","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'calls 50'), (3, 'checks'), (2, 'bets 100'), (3, 'folds')]",0
"7, 1, 4, 4, 5, 3, 4, 2, 4, 1","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'raises 200 to 300'), (4, 'calls 200'), (3, 'bets 300'), (4, 'folds')]",0
"7, 2, 2, 2","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'calls 225'), (4, 'folds'), (5, 'raises 1075 to 1300'), (1, 'folds'), (3, 'folds')]",0
"13, 4, 13, 1","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'folds')]",1
"11, 1, 3, 4","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'folds')]",0
"7, 1, 3, 1, 7, 4, 1, 2, 12, 4, 10, 3, 5, 3","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'raises 200 to 300'), (2, 'raises 600 to 900'), (1, 'calls 600'), (1, 'checks'), (2, 'checks'), (1, 'bets 1150'), (2, 'calls 1150'), (1, 'checks'), (2, 'bets 2050'), (1, 'folds')]",0
"12, 1, 4, 4","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'raises 100 to 200'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds')]",0
"6, 1, 12, 4","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'folds'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'folds'), (4, 'folds')]",0
"1, 1, 8, 3","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'raises 110 to 210'), (3, 'folds'), (4, 'folds'), (5, 'raises 740 to 950'), (2, 'raises 1150 to 2100'), (5, 'folds')]",0
"12, 2, 7, 4, 3, 3, 10, 2, 12, 1","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'raises 122 to 222'), (5, 'folds'), (0, 'calls 122'), (0, 'checks'), (4, 'bets 150'), (0, 'raises 397 to 547'), (4, 'folds')]",1
"1, 4, 12, 1, 1, 2, 12, 2, 9, 4","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'raises 150 to 250'), (1, 'calls 150'), (0, 'bets 1000'), (1, 'folds')]",1
"1, 4, 11, 1","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'raises 150 to 250'), (0, 'raises 487 to 737'), (1, 'folds'), (2, 'folds'), (5, 'raises 1663 to 2400'), (0, 'folds')]",0
"2, 3, 6, 4, 4, 2, 5, 4, 11, 2, 7, 3","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'calls 50'), (3, 'raises 250 to 350'), (2, 'calls 250'), (2, 'checks'), (3, 'bets 350'), (2, 'calls 350'), (2, 'checks'), (3, 'bets 1750'), (2, 'folds')]",0
"9, 3, 4, 2","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'folds'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'folds'), (4, 'folds')]",0
"8, 4, 11, 1, 6, 4, 6, 2, 7, 3, 13, 2, 7, 4","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'calls 50'), (5, 'raises 300 to 400'), (4, 'calls 300'), (4, 'checks'), (5, 'checks'), (4, 'checks'), (5, 'checks'), (4, 'checks'), (5, 'bets 800'), (4, 'folds')]",0
"9, 2, 10, 3, 13, 3, 2, 3, 9, 1, 3, 2, 6, 4","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'folds'), (3, 'raises 125 to 225'), (4, 'folds'), (5, 'folds'), (0, 'calls 125'), (0, 'checks'), (3, 'bets 250'), (0, 'calls 250'), (0, 'checks'), (3, 'checks'), (0, 'bets 500'), (3, 'calls 500'), (0, 'shows [9d Tc]')]",1
"3, 2, 3, 4","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'raises 110 to 210'), (3, 'folds'), (4, 'folds'), (5, 'raises 640 to 850'), (0, 'folds'), (1, 'folds'), (2, 'raises 1600 to 2450'), (5, 'folds')]",0
"7, 2, 4, 2, 9, 3, 4, 1, 11, 4, 3, 3, 5, 1","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'raises 100 to 200'), (5, 'folds'), (0, 'folds'), (1, 'calls 150'), (2, 'calls 100'), (1, 'checks'), (2, 'checks'), (4, 'bets 150'), (1, 'calls 150'), (2, 'folds'), (1, 'checks'), (4, 'checks'), (1, 'bets 675'), (4, 'folds')]",0
"13, 4, 3, 2","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'raises 125 to 225'), (2, 'calls 175'), (3, 'raises 1000 to 1225'), (1, 'folds'), (2, 'folds')]",0
"10, 4, 5, 1, 12, 2, 1, 1, 2, 4, 13, 1, 8, 2","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'raises 150 to 250'), (3, 'folds'), (4, 'raises 1050 to 1300'), (2, 'calls 1050'), (4, 'bets 1700'), (2, 'calls 1700'), (4, 'bets 2850'), (2, 'calls 2850'), (4, 'bets 4150 and is all-in'), (2, 'calls 4150 and is all-in'), (4, 'shows [Ad Kc]')]",0
"12, 3, 7, 4, 12, 1, 13, 2, 1, 4, 4, 2, 9, 3","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'raises 200 to 300'), (5, 'calls 200'), (4, 'bets 480'), (5, 'calls 480'), (4, 'checks'), (5, 'checks'), (4, 'bets 1250'), (5, 'folds')]",0
"7, 4, 4, 2","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'folds')]",1
"10, 4, 12, 1, 1, 4, 12, 4, 2, 4","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'folds'), (4, 'raises 100 to 200'), (5, 'folds'), (0, 'folds'), (1, 'calls 100'), (1, 'checks'), (4, 'bets 100'), (1, 'folds')]",0
"2, 3, 1, 2, 4, 1, 8, 3, 2, 1","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'calls 50'), (2, 'checks'), (1, 'checks'), (2, 'bets 100'), (1, 'folds')]",0
"12, 4, 3, 4, 5, 2, 8, 3, 10, 2, 8, 4","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'calls 125'), (3, 'checks'), (1, 'checks'), (3, 'checks'), (1, 'bets 375'), (3, 'folds')]",0
"11, 3, 2, 1, 8, 2, 10, 4, 9, 2","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'raises 150 to 250'), (0, 'folds'), (1, 'calls 250'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'checks'), (1, 'bets 300'), (5, 'folds')]",0
"7, 4, 1, 1, 13, 2, 8, 3, 3, 4","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'folds'), (4, 'calls 175'), (5, 'folds'), (4, 'checks'), (1, 'bets 275'), (4, 'folds')]",0
